fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2024-2025,April,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,0,0,0,0,0,215,30168,0,0,504716,0,98174,0,0,0,0,669981,1377874,0,914285,1821156,30168,0,0,23,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,26930,0,0,336455,0,65414,509.18741,509.18741,0,0,444187,940935,0,677356,1357079,26930,0,0,16,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3211,PURBA MEDINIPUR,0,0,0,0,0,7,223,80947,0,0,94249,0,3074,714.07444,714.07444,0,0,386183,871141,0,918192,1960138,80954,0,0,63,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3212,MURSHIDABAD,0,0,0,0,0,0,250,106885,0,0,64990,0,7652,649.28649,649.28649,0,0,327900,595578,0,1232041,2083340,106885,0,0,85,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,0,0,0,0,2,215,30167,0,0,504692,0,98175,0,0,0,0,669971,1377880,0,914294,1821222,30169,0,0,23,9.13,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3211,PURBA MEDINIPUR,0,0,0,0,0,7,223,80947,0,0,94249,0,3074,714.07444,714.07444,0,0,386183,871141,0,918192,1960139,80954,0,0,63,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3212,MURSHIDABAD,0,0,0,0,0,0,250,106885,0,0,64990,0,7652,649.28649,649.28649,0,0,327900,595578,0,1232041,2083344,106885,0,0,85,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3216,24 PARGANAS SOUTH,0,0,0,0,0,0,310,191888,0,0,255814,0,9543,758.00626,758.00626,0,0,767925,1379385,0,1403570,2362038,191888,0,0,68,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3213,BANKURA,0,0,0,0,0,0,190,29967,0,0,429018,0,122500,465.46884,465.46884,0,0,428788,1038486,0,686010,1538201,29967,0,0,56,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3216,24 PARGANAS SOUTH,0,0,0,0,0,0,310,191888,0,0,255822,0,9543,604.33213,604.33213,0,0,767934,1379449,0,1403582,2362131,191888,0,0,68,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,26930,0,0,336450,0,65413,407.57325,407.57325,0,0,444187,940921,0,677346,1357050,26930,0,0,16,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3211,PURBA MEDINIPUR,0,0,0,0,0,7,223,80947,0,0,94249,0,3074,563.28182,563.28182,0,0,386183,871136,0,918149,1960063,80954,0,0,63,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3212,MURSHIDABAD,0,0,0,0,0,0,250,106885,0,0,64990,0,7652,526.5289,526.5289,0,0,327900,595578,0,1232026,2083318,106885,0,0,85,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3219,Darjeeling Gorkha Hill Council (DGHC),0,0,0,0,0,0,70,10272,0,0,14319,0,63311,0,0,0,0,116126,192314,0,127895,208800,10272,0,0,18,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,0,0,0,0,2,215,30167,0,0,504724,0,98175,0,0,0,0,669977,1377966,0,914298,1821320,30169,0,0,23,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3208,COOCHBEHAR,0,0,0,0,0,0,128,73782,0,0,466234,0,5915,364.38132,364.38132,0,0,468295,910007,0,660818,1254102,73782,0,0,39,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3216,24 PARGANAS SOUTH,0,0,0,0,0,0,310,191888,0,0,255813,0,9543,604.33213,604.33213,0,0,767925,1379375,0,1403554,2362000,191888,0,0,68,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,0,0,0,0,0,98,84348,0,0,93584,0,9199,273.26787,273.26787,0,0,185983,367632,0,504668,934233,84348,0,0,85,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,0,0,0,0,2,215,30167,0,0,504695,0,98176,0,0,0,0,669971,1377893,0,914299,1821247,30169,0,0,23,9.13,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3205,HOWRAH,0,0,0,0,0,0,157,18268,0,0,54679,0,800,300.01548,300.01548,0,0,161738,261415,0,406315,578573,18268,0,0,20,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3210,PASCHIM MEDINIPUR,0,0,0,0,0,0,211,87860,0,0,276115,0,138464,811.32978,811.32978,0,0,589506,1253613,0,888425,1773503,87860,0,0,50,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3212,MURSHIDABAD,0,0,0,0,0,0,250,106885,0,0,64990,0,7652,749.08925,749.08925,0,0,327900,595579,0,1232055,2083377,106885,0,0,85,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3214,PURULIA,0,0,0,0,0,1,170,24059,0,0,105732,0,124780,512.85609,512.85609,0,0,251062,584151,0,525095,1133205,24060,0,0,67,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3210,PASCHIM MEDINIPUR,0,0,0,0,0,0,211,87860,0,0,276111,0,138460,811.32978,811.32978,0,0,589506,1253600,0,888424,1773482,87860,0,0,50,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,26930,0,0,336445,0,65410,327.79805,327.79805,0,0,444187,940907,0,677295,1356976,26930,0,0,16,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3219,Darjeeling Gorkha Hill Council (DGHC),0,0,0,0,0,0,70,10272,0,0,14319,0,63310,0,0,0,0,116126,192311,0,127895,208797,10272,0,0,18,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3221,KALIMPONG,0,0,0,0,0,0,42,4520,0,0,5477,0,28226,19.8343,19.8343,0,0,53595,86557,0,55741,89431,4520,0,0,23,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3222,JHARGRAM,0,0,0,0,0,0,79,23787,0,0,64093,0,91431,0,0,0,0,143161,309806,0,231017,470527,23787,0,0,44,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,26930,0,0,336450,0,65413,407.57325,407.57325,0,0,444187,940919,0,677345,1357047,26930,0,0,16,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,26930,0,0,336450,0,65413,407.57325,407.57325,0,0,444187,940919,0,677339,1357041,26930,0,0,16,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3215,24 PARGANAS (NORTH),0,0,0,0,0,0,199,85386,0,0,173403,0,29397,438.98131,438.98131,0,0,313170,581720,0,873395,1521108,85386,0,0,74,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3204,SILIGURI MAHAKUMA PARISAD,0,0,0,0,0,0,22,2336,0,0,43515,0,29027,61.88369,61.88369,0,0,50505,99893,0,116310,216355,2336,0,0,54,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3213,BANKURA,0,0,0,0,0,0,190,29967,0,0,429028,0,122505,464.96009,464.96009,0,0,428791,1038503,0,686043,1538298,29967,0,0,56,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3216,24 PARGANAS SOUTH,0,0,0,0,0,0,310,191888,0,0,255824,0,9543,604.33213,604.33213,0,0,767936,1379449,0,1403575,2362111,191888,0,0,68,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,0,0,0,0,0,98,84348,0,0,93586,0,9199,192.01485,192.01485,0,0,185988,367640,0,504668,934203,84348,0,0,85,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3209,MALDAH,0,0,0,0,0,0,146,73561,0,0,116007,0,37378,298.82928,298.82928,0,0,334524,570376,0,722752,1170423,73561,0,0,72,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3214,PURULIA,0,0,0,0,0,0,170,24060,0,0,105731,0,124777,342.69811,342.69811,0,0,251062,584132,0,525071,1133108,24060,0,0,67,0,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3202,PASCHIM BARDHAMAN,0,0,0,0,0,0,62,2054,0,0,78437,0,21985,236.66556,236.66556,0,0,69781,152671,0,140168,286671,2054,0,0,10,0,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,24978,0,0,336480,0,65420,588.67441,588.67441,0,0,444187,941010,0,677422,1357242,24978,0,0,9,0,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3205,HOWRAH,0,0,0,0,0,0,157,16594,0,0,54679,0,800,300.89201,300.89201,0,0,161738,261417,0,406409,578675,16594,0,0,12,0,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3209,MALDAH,0,0,0,0,0,0,146,39691,0,0,116008,0,37379,432.78016,432.78016,0,0,334524,570380,0,722757,1170436,39691,0,0,48,0,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3212,MURSHIDABAD,0,0,0,0,0,0,250,88974,0,0,64990,0,7652,749.08925,749.08925,0,0,327900,595583,0,1232073,2083420,88974,0,0,82,0,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3208,COOCHBEHAR,0,0,0,0,0,0,128,73728,0,0,466253,0,5915,593.30655,593.30655,0,0,468297,910054,0,660852,1254231,73728,0,0,39,0,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3222,JHARGRAM,0,0,0,0,0,0,79,18778,0,0,64096,0,91412,0,0,0,0,143160,309788,0,231015,470490,18778,0,0,29,0,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3210,PASCHIM MEDINIPUR,0,0,0,0,0,0,211,71632,0,0,276098,0,138447,921.36262,921.36262,0,0,589503,1253536,0,888406,1773372,71632,0,0,39,26.91,13.55,0,NA
2024-2025,Dec,32,WEST BENGAL,3211,PURBA MEDINIPUR,0,0,0,0,0,173,223,76258,0,0,94249,0,3074,938.58968,938.58968,0,0,386183,871147,0,918234,1960245,76431,0,0,61,0,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,0,0,0,0,3,215,24891,0,0,504699,0,98180,0,0,0,0,669971,1377922,0,914302,1821293,24894,0,0,7,9.13,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3206,HOOGHLY,0,0,0,0,0,0,207,30872,0,0,518217,0,101733,746.47731,746.47731,0,0,669811,1271435,0,839738,1531212,30872,0,0,5,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3220,ALIPURDUAR,0,0,0,0,0,0,64,61730,0,0,146406,0,115848,0,0,0,0,272547,546687,0,326723,638827,61730,0,0,56,21.14,24.8,0,NA
2024-2025,Nov,32,WEST BENGAL,3221,KALIMPONG,0,0,0,0,0,0,42,4113,0,0,5474,0,28225,33.41488,33.41488,0,0,53592,86549,0,55738,89423,4113,0,0,16,0,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3204,SILIGURI MAHAKUMA PARISAD,0,0,0,0,0,0,22,2282,0,0,43493,0,28996,89.66323,89.66323,0,0,50500,99833,0,116290,216216,2282,0,0,53,0,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3208,COOCHBEHAR,0,0,0,0,0,0,128,73728,0,0,466247,0,5915,524.03814,524.03814,0,0,468295,910045,0,660850,1254220,73728,0,0,39,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,26930,0,0,336459,0,65414,588.67441,588.67441,0,0,444187,940943,0,677380,1357115,26930,0,0,16,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3204,SILIGURI MAHAKUMA PARISAD,0,0,0,0,0,0,22,2336,0,0,43516,0,29030,77.57346,77.57346,0,0,50505,99897,0,116315,216370,2336,0,0,54,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3207,JALPAIGURI,0,0,0,0,0,0,80,31776,0,0,236077,0,81888,268.87871,268.87871,0,0,300581,600224,0,404317,775942,31776,0,0,16,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3209,MALDAH,0,0,0,0,0,0,146,73561,0,0,116007,0,37378,432.42016,432.42016,0,0,334524,570377,0,722755,1170430,73561,0,0,72,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3211,PURBA MEDINIPUR,0,0,0,0,0,7,223,80947,0,0,94249,0,3074,714.07444,714.07444,0,0,386183,871143,0,918193,1960145,80954,0,0,63,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3217,DINAJPUR DAKSHIN,0,0,0,0,0,0,64,13890,0,0,71275,0,42797,201.70748,201.70748,0,0,130822,262902,0,277900,521654,13890,0,0,37,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3219,Darjeeling Gorkha Hill Council (DGHC),0,0,0,0,0,0,70,10272,0,0,14319,0,63311,0,0,0,0,116126,192315,0,127895,208801,10272,0,0,18,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3220,ALIPURDUAR,0,0,0,0,0,0,64,64330,0,0,146406,0,115848,0,0,0,0,272547,546686,0,326722,638824,64330,0,0,58,41.11,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3221,KALIMPONG,0,0,0,0,0,0,42,4520,0,0,5474,0,28225,29.44802,29.44802,0,0,53592,86549,0,55738,89423,4520,0,0,23,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3214,PURULIA,0,0,0,0,0,1,170,24059,0,0,105732,0,124778,444.439,444.439,0,0,251062,584146,0,525090,1133183,24060,0,0,67,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,0,0,0,0,0,98,84348,0,0,93583,0,9199,236.26182,236.26182,0,0,185983,367627,0,504665,934212,84348,0,0,85,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3201,NADIA,0,0,0,0,0,0,185,23808,0,0,121054,0,13075,546.23616,546.23616,0,0,260685,553847,0,764477,1486241,23808,0,0,55,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3208,COOCHBEHAR,0,0,0,0,0,0,128,73782,0,0,466240,0,5915,454.76973,454.76973,0,0,468295,910023,0,660848,1254183,73782,0,0,39,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3211,PURBA MEDINIPUR,0,0,0,0,0,7,223,80947,0,0,94249,0,3074,714.07444,714.07444,0,0,386183,871141,0,918193,1960142,80954,0,0,63,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,26930,0,0,336476,0,65414,588.67441,588.67441,0,0,444187,940972,0,677399,1357174,26930,0,0,16,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3214,PURULIA,0,0,0,0,0,1,170,24059,0,0,105732,0,124780,512.85609,512.85609,0,0,251062,584156,0,525100,1133225,24060,0,0,67,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3209,MALDAH,0,0,0,0,0,0,146,73561,0,0,116008,0,37379,432.78016,432.78016,0,0,334524,570380,0,722757,1170436,73561,0,0,72,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3213,BANKURA,0,0,0,0,0,0,190,29967,0,0,429012,0,122500,679.99609,679.99609,0,0,428788,1038484,0,686010,1538195,29967,0,0,56,100,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,24978,0,0,336477,0,65414,588.67441,588.67441,0,0,444187,940986,0,677402,1357194,24978,0,0,9,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3212,MURSHIDABAD,0,0,0,0,0,0,250,88974,0,0,64990,0,7652,749.08925,749.08925,0,0,327900,595581,0,1232056,2083389,88974,0,0,82,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3213,BANKURA,0,0,0,0,0,0,190,28592,0,0,429012,0,122500,679.99609,679.99609,0,0,428788,1038484,0,686010,1538195,28592,0,0,54,100,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3211,PURBA MEDINIPUR,0,0,0,0,0,10,223,76357,0,0,94249,0,3074,826.55706,826.55706,0,0,386183,871146,0,918234,1960241,76367,0,0,61,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,0,0,0,0,3,215,24891,0,0,504699,0,98180,0,0,0,0,669971,1377918,0,914302,1821287,24894,0,0,7,9.13,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3216,24 PARGANAS SOUTH,0,0,0,0,0,0,310,191888,0,0,255814,0,9543,758.00626,758.00626,0,0,767925,1379386,0,1403570,2362039,191888,0,0,68,0,0,0,NA
2024-2025,Feb,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,24977,0,0,336504,0,65421,824.93778,824.93778,0,0,444187,941061,0,677542,1357454,24977,0,0,9,0,0,0,NA
2024-2025,Feb,32,WEST BENGAL,3221,KALIMPONG,0,0,0,0,0,0,42,4113,0,0,5474,0,28225,45.31546,45.31546,0,0,53592,86549,0,55738,89423,4113,0,0,16,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3209,MALDAH,0,0,0,0,0,0,146,73561,0,0,116007,0,37378,432.78016,432.78016,0,0,334524,570377,0,722755,1170430,73561,0,0,72,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3205,HOWRAH,0,0,0,0,0,0,157,18268,0,0,54679,0,800,300.01548,300.01548,0,0,161738,261415,0,406337,578600,18268,0,0,20,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3216,24 PARGANAS SOUTH,0,0,0,0,0,0,310,191888,0,0,255789,0,9543,876.76469,876.76469,0,0,767893,1378962,0,1403423,2361233,191888,0,0,68,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3208,COOCHBEHAR,0,0,0,0,0,0,128,73782,0,0,466241,0,5915,524.03814,524.03814,0,0,468295,910028,0,660850,1254193,73782,0,0,39,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3216,24 PARGANAS SOUTH,0,0,0,0,0,0,310,191888,0,0,255789,0,9543,876.76469,876.76469,0,0,767878,1378923,0,1403407,2361182,191888,0,0,68,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3205,HOWRAH,0,0,0,0,0,0,157,16594,0,0,54679,0,800,300.89201,300.89201,0,0,161738,261415,0,406337,578600,16594,0,0,12,0,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3210,PASCHIM MEDINIPUR,0,0,0,0,0,0,211,71632,0,0,276098,0,138447,915.37518,915.37518,0,0,589503,1253536,0,888406,1773372,71632,0,0,39,26.91,13.55,0,NA
2024-2025,Dec,32,WEST BENGAL,3215,24 PARGANAS (NORTH),0,0,0,0,0,0,199,33730,0,0,173404,0,29397,718.16798,718.16798,0,0,313170,581722,0,873397,1521130,33730,0,0,35,0,0,0,NA
2024-2025,March,32,WEST BENGAL,3204,SILIGURI MAHAKUMA PARISAD,0,0,0,0,0,0,22,2282,0,0,43440,0,28960,138.78231,138.78231,0,0,50489,99701,0,116248,215957,2282,0,0,53,0,0,0,NA
2024-2025,March,32,WEST BENGAL,3210,PASCHIM MEDINIPUR,0,0,0,0,0,0,211,71624,0,0,276102,0,138449,1250.32818,1250.32818,0,0,589503,1253556,0,888410,1773407,71624,0,0,39,26.91,13.55,0,NA
2024-2025,March,32,WEST BENGAL,3211,PURBA MEDINIPUR,0,0,0,0,0,2772,223,77891,0,0,94251,0,3074,1273.3309,1273.3309,0,0,386183,871157,0,918270,1960334,80663,0,0,60,0,0,0,NA
2024-2025,March,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,0,0,0,0,0,98,78462,0,0,93592,0,9199,421.37726,421.37726,0,0,185983,367643,0,504689,934312,78462,0,0,84,100,0,0,NA
2024-2025,March,32,WEST BENGAL,3209,MALDAH,0,0,0,0,0,0,146,39689,0,0,116008,0,37379,666.01361,666.01361,0,0,334524,570381,0,722771,1170466,39689,0,0,48,0,0,0,NA
2024-2025,March,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,24977,0,0,336505,0,65423,903.03583,903.03583,0,0,444187,941075,0,677542,1357473,24977,0,0,9,0,0,0,NA
2024-2025,March,32,WEST BENGAL,3206,HOOGHLY,0,0,0,0,0,0,207,30872,0,0,518194,0,101732,1147.32622,1147.32622,0,0,669805,1271342,0,839733,1531111,30872,0,0,5,0,0,0,NA
2024-2025,Feb,32,WEST BENGAL,3215,24 PARGANAS (NORTH),0,0,0,0,0,0,199,33730,0,0,173407,0,29399,888.11497,888.11497,0,0,313170,581742,0,873409,1521209,33730,0,0,35,0,0,0,NA
2024-2025,Feb,32,WEST BENGAL,3205,HOWRAH,0,0,0,0,0,0,157,16594,0,0,54681,0,800,419.95861,419.95861,0,0,161738,261428,0,406457,578751,16594,0,0,12,0,0,0,NA
2024-2025,Feb,32,WEST BENGAL,3212,MURSHIDABAD,0,0,0,0,0,0,250,88969,0,0,64990,0,7652,1045.2574,1045.2574,0,0,327900,595586,0,1232094,2083475,88969,0,0,82,0,0,0,NA
2024-2025,Feb,32,WEST BENGAL,3201,NADIA,0,0,0,0,0,0,185,22419,0,0,121061,0,13075,877.71248,877.71248,0,0,260685,553877,0,764485,1486325,22419,0,0,52,0,0,0,NA
2024-2025,Feb,32,WEST BENGAL,3205,HOWRAH,0,0,0,0,0,0,157,16594,0,0,54682,0,800,419.95861,419.95861,0,0,161738,261429,0,406462,578759,16594,0,0,12,0,0,0,NA
2024-2025,Feb,32,WEST BENGAL,3214,PURULIA,0,0,0,0,0,1,170,21223,0,0,105097,0,124097,718.65273,718.65273,0,0,250832,581757,0,523921,1126887,21224,0,0,63,0,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3207,JALPAIGURI,0,0,0,0,0,0,80,29988,0,0,236093,0,81889,351.7363,351.7363,0,0,300581,600245,0,404317,775973,29988,0,0,11,0,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3213,BANKURA,0,0,0,0,0,0,190,28592,0,0,429012,0,122500,771.87481,771.87481,0,0,428788,1038484,0,686010,1538195,28592,0,0,54,100,0,0,NA
2024-2025,Feb,32,WEST BENGAL,3216,24 PARGANAS SOUTH,0,0,0,0,0,0,310,166619,0,0,255667,0,9543,1230.31847,1230.31847,0,0,767593,1377402,0,1402163,2357116,166619,0,0,63,96.76,0,0,NA
2024-2025,Feb,32,WEST BENGAL,3222,JHARGRAM,0,0,0,0,0,0,79,18777,0,0,64099,0,91414,0,0,0,0,143160,309797,0,231016,470518,18777,0,0,29,0,0,0,NA
2024-2025,Feb,32,WEST BENGAL,3216,24 PARGANAS SOUTH,0,0,0,0,0,0,310,166618,0,0,255667,0,9543,1230.31847,1230.31847,0,0,767593,1377402,0,1402163,2357116,166618,0,0,63,96.76,0,0,NA
2024-2025,Feb,32,WEST BENGAL,3204,SILIGURI MAHAKUMA PARISAD,0,0,0,0,0,0,22,2282,0,0,43440,0,28959,126.69254,126.69254,0,0,50489,99700,0,116248,215944,2282,0,0,53,0,0,0,NA
2024-2025,Feb,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,0,0,0,0,3,215,24891,0,0,504710,0,98182,0,0,0,0,669971,1377967,0,914303,1821347,24894,0,0,7,9.13,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3205,HOWRAH,0,0,0,0,0,0,157,18268,0,0,54679,0,800,259.30472,259.30472,0,0,161738,261415,0,406309,578561,18268,0,0,20,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3212,MURSHIDABAD,0,0,0,0,0,0,250,106885,0,0,64990,0,7652,649.28649,649.28649,0,0,327900,595578,0,1232041,2083341,106885,0,0,85,0,0,0,NA
2024-2025,Feb,32,WEST BENGAL,3220,ALIPURDUAR,0,0,0,0,0,0,64,61730,0,0,146407,0,115848,0,0,0,0,272547,546689,0,326723,638829,61730,0,0,56,21.14,24.8,0,NA
2024-2025,Feb,32,WEST BENGAL,3216,24 PARGANAS SOUTH,0,0,0,0,0,0,310,166620,0,0,255667,0,9543,1230.31847,1230.31847,0,0,767593,1377402,0,1402163,2357116,166620,0,0,63,96.76,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,26930,0,0,336476,0,65414,588.67441,588.67441,0,0,444187,940968,0,677396,1357167,26930,0,0,16,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3208,COOCHBEHAR,0,0,0,0,0,0,128,73782,0,0,466241,0,5915,524.03814,524.03814,0,0,468295,910027,0,660850,1254191,73782,0,0,39,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3209,MALDAH,0,0,0,0,0,0,146,73561,0,0,116008,0,37379,432.78016,432.78016,0,0,334524,570379,0,722755,1170432,73561,0,0,72,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,0,0,0,0,2,215,30167,0,0,504695,0,98177,0,0,0,0,669971,1377896,0,914300,1821254,30169,0,0,23,9.13,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,26930,0,0,336469,0,65414,588.67441,588.67441,0,0,444187,940962,0,677394,1357160,26930,0,0,16,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3205,HOWRAH,0,0,0,0,0,0,157,18268,0,0,54679,0,800,300.01548,300.01548,0,0,161738,261415,0,406332,578595,18268,0,0,20,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3211,PURBA MEDINIPUR,0,0,0,0,0,7,223,80947,0,0,94249,0,3074,826.10706,826.10706,0,0,386183,871144,0,918200,1960164,80954,0,0,63,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3210,PASCHIM MEDINIPUR,0,0,0,0,0,0,211,71632,0,0,276110,0,138455,811.32978,811.32978,0,0,589506,1253593,0,888422,1773465,71632,0,0,39,26.91,13.55,0,NA
2024-2025,Nov,32,WEST BENGAL,3214,PURULIA,0,0,0,0,0,1,170,21223,0,0,105732,0,124780,512.85609,512.85609,0,0,251062,584158,0,525103,1133233,21224,0,0,63,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3216,24 PARGANAS SOUTH,0,0,0,0,0,0,310,166625,0,0,255787,0,9543,876.76469,876.76469,0,0,767877,1378906,0,1403405,2361153,166625,0,0,63,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,26930,0,0,336476,0,65414,588.67441,588.67441,0,0,444187,940979,0,677399,1357182,26930,0,0,16,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3211,PURBA MEDINIPUR,0,0,0,0,0,7,223,80947,0,0,94249,0,3074,826.55706,826.55706,0,0,386183,871145,0,918218,1960203,80954,0,0,63,0,0,0,NA
2024-2025,Feb,32,WEST BENGAL,3201,NADIA,0,0,0,0,0,0,185,22419,0,0,121061,0,13075,877.71248,877.71248,0,0,260685,553893,0,764486,1486345,22419,0,0,52,0,0,0,NA
